BUSINESS,CATEGORY,TOPIC,SUBTOPIC,QUESTION,ANSWER
CNSC,Chatbot,Comisión de personal,Fases proceso de elección de Representantes de Empleados,"En qué situaciones administrativas hay participación de los servidores con derechos de carrera administrativa y de libre nombramiento y remoción, en la elección de los representantes de los empleados para la Comisión de Personal?","Los servidores que se encuentren en una situación administrativa de licencia ordinaria o suspensión en el ejercicio de las funciones, se entiende que no se encuentren en servicio activo y por tanto no pueden participar en el proceso de elección de los representantes de los empleados ante la Comisión de Personal, razón por la cual es improcedente su inclusión en el listado general de votantes.
 Las demás situaciones administrativas como las vacaciones o permisos, licencia de maternidad y por enfermedad, entre otras, no impiden que el servidor pueda participar en el proceso de elección de los representantes de los empleados ante la Comisión de Personal."
CNSC,Chatbot,Comisión de personal,Fases proceso de elección de Representantes de Empleados,Cómo se realiza la jornada de votación y escrutinio?,"Deberá efectuarse en un solo día, en la fecha y hora de apertura y cierre previamente establecidas en la Convocatoria; es posible utilizar medios electrónicos para la elección en forma virtual de los representantes de los empleados ante la Comisión de Personal. Para conocer el procedimiento haga clic aquí: https://issuu.com/publicacionescnsc/docs/comisiones_de_personal-2020/16?ff página 14, numeral 4.6."
CNSC,Chatbot,Comisión de personal,Fases proceso de elección de Representantes de Empleados,Es posible utilizar medios electrónicos para realizar de forma virtual la jornada de votación de la elección de los representantes de los empleados ante la Comisión de Personal?,"Sí, es posible. El uso de herramientas tecnológicas facilita la interrelación de los servidores con la administración en los procesos que ésta adelanta.
 En las elecciones que se realicen de forma virtual, la entidad pública deberá al menos, ejecutar las siguientes acciones:
 
 1. Identificar los servidores que se encuentran habilitados para votar.
 2. Señalar la fecha en que se realizará la jornada virtual de votación.
 3. Hacer el escrutinio y la declaratoria virtual de la elección.
 y
 4. Dejar trazabilidad de todo el proceso.
 Asimismo, la entidad deberá establecer mecanismos idóneos de seguridad, control y auditoría de la información que garanticen la publicidad, participación, transparencia, así como la veracidad del proceso electoral."
CNSC,Chatbot,Comisión de personal,Fases proceso de elección de Representantes de Empleados,Cómo se debe proceder si en el conteo de votos en la elección de representantes de los empleados la mayoría es voto en blanco?,"Los representantes de los empleados ante la Comisión de Personal no tienen la calidad de autoridades políticas, por ello en el proceso de su elección, el efecto del voto en blanco mayoritario, previsto en el artículo 9 del Acto Legislativo 01 de 2009, no tiene aplicación. 
 La administración deberá declarar la elección de los aspirantes que hayan obtenido la más alta votación en su orden: las dos primeras corresponderán a los principales y las subsiguientes a los dos suplentes, declarando en todo caso la elección, así se elija un solo suplente o no los haya."
CNSC,Chatbot,Comisión de personal,Fases proceso de elección de Representantes de Empleados,Cómo procede la reclamación por inconformidad en la elección?,"En el acto de escrutinio, los candidatos pueden presentar reclamaciones por escrito, las cuales deberán ser resueltas por el Jefe de la Unidad de Personal o por quien haga sus veces en la entidad o de las regionales o seccionales. 
 Resueltas las reclamaciones o solicitudes, el Jefe de la Unidad de Personal o quien haga sus veces, deberá publicar los resultados de las votaciones."
CNSC,Chatbot,Comisión de personal,Fases proceso de elección de Representantes de Empleados,Cómo se nombran los suplentes de los representantes de los empleados ?,"Serán elegidos como representantes de los empleados en la Comisión de Personal, los candidatos que obtengan mayoría de votos en estricto orden; así mismo, serán elegidos como suplentes aquellos que en número de votos ocupen el tercer y cuarto lugar, quienes reemplazarán en su orden a los principales."
CNSC,Chatbot,Comisión de personal,Fases proceso de elección de Representantes de Empleados,Qué debe hacer una entidad cuando renuncia un representante principal de los empleados y no existen suplentes?,"En caso de falta absoluta de un representante de los empleados, el suplente asumirá tal calidad hasta el final del período. En caso de que por alguna circunstancia el número de los representantes de los empleados en la Comisión de Personal no se ajuste a lo establecido en la Ley 909 de 2004, se convocará a elecciones dentro de los 5 días siguientes a la fecha en que se tenga conocimiento de tal hecho. Artículo 2 2 14 2 14 del Decreto 1083 de 2015."
CNSC,Chatbot,Comisión de personal,Fases proceso de elección de Representantes de Empleados,Pueden contar con suplentes los designados de la entidad en la Comisión de Personal?,"La ley nada dijo respecto a que los representantes de la Entidad en dicho Cuerpo Colegiado tuvieran sus respectivos suplentes.
 No obstante lo anterior, se informa que según lo establecido en el parágrafo del artículo 2 2 14 1 1 del Decreto 1083 de 2015, la Comisión de Personal de la entidad puede establecer en su reglamento de funcionamiento, si así lo considera, que los representantes de la entidad u organismo de dicho Cuerpo Colegiado tengan cada uno un suplente, quienes deben acreditar los mismos requisitos y condiciones que los titulares."
CNSC,Chatbot,Comisión de personal,Fases proceso de elección de Representantes de Empleados,Cómo se comunica la elección de los representantes de los empleados?,"El Jefe de la Unidad de Personal o quien haga sus veces, deberá comunicar por escrito a los representantes electos, el resultado de la jornada electoral, fecha a partir de la cual se contará el período de 2 años."
CNSC,Chatbot,Comisión de personal,Fases proceso de elección de Representantes de Empleados,En qué casos pueden participar los servidores nombrados en provisionalidad como candidatos para la conformación de la Comisión de Personal?,"• Cuando en una Entidad no haya servidores de carrera administrativa, o el número de éstos no haga posible la conformación de la Comisión de Personal. 
 • Cuando a pesar de existir servidores de carrera que cumplan con las calidades, no se inscribe el número mínimo de candidatos en la convocatoria o en su prórroga, caso en el cual la Entidad deberá convocar nuevamente a elecciones, dejando constancia documental en el acto de convocatoria que, agotado el procedimiento para adelantar el proceso de elección de los representantes de los empleados, se hizo imposible su conformación por circunstancias ajenas a la Administración e imputables a la falta de inscripción del número mínimo de candidatos de carrera."
CNSC,Chatbot,Comisión de personal,Fases proceso de elección de Representantes de Empleados,"Cómo procede la entidad si aún permitiendo la participación de los provisionales para la conformación de la Comisión de Personal, solo se inscriben entre 2 y 3 candidatos?","Con el fin de garantizar la conformación de la Comisión de Personal, si sólo se inscriben entre 2 y 3 candidatos, se adelantará el proceso de elección, teniendo claridad que en el caso que sean sólo 2, no habrá suplentes con quienes suplir las vacancias temporales o definitivas. 
 En consecuencia, la Comisión de Personal debe determinar en su reglamento de funcionamiento, la forma de suplir las faltas temporales; en caso de presentarse la falta absoluta de uno de sus miembros, la Entidad dentro de los 5 días siguientes a que tenga conocimiento del hecho, adelantará una nueva convocatoria a elecciones."
CNSC,Chatbot,Comisión de personal,Fases proceso de elección de Representantes de Empleados,"Cómo procede la entidad si aún permitiendo la participación de los provisionales para la conformación de la Comisión de Personal, solo se inscribe 1 candidato?","Si convocados los servidores vinculados a la planta de personal a través de nombramiento provisional, no se presentan candidatos o sólo se inscribe 1, existe una imposibilidad material de adelantar el proceso para la elección de los representantes de los empleados ante la Comisión de Personal. 
 No obstante, la Administración deberá convocar a elecciones tantas veces como sea necesario, hasta que se logre conformar la Comisión de Personal. En este evento, a criterio de la CNSC, la Administración se verá exenta de cualquier responsabilidad, siempre que demuestre documentalmente que la imposibilidad de conformarla obedece a circunstancias ajenas a ella, e imputables a la falta de participación de los servidores de la Entidad."
CNSC,Chatbot,Comisión de personal,Fases proceso de elección de Representantes de Empleados,Qué pasa si una entidad no conforma Comisión de Personal?,"La no conformación de la Comisión de Personal tendrá como consecuencia la falta de la primera instancia que conozca de las reclamaciones laborales que promuevan los servidores de carrera en los asuntos de su competencia, quedando la posibilidad para los servidores, la de presentar reclamación en sede de única instancia ante la CNSC, lo que implica el desconocimiento del derecho que le asiste a los servidores de carrera de presentar reclamaciones, puesto que si éstos no están interesados en ejercer su derecho constitucional de participación en las decisiones que les afecten y renuncian a la posibilidad de elegir y ser elegidos en la Comisión de Personal, dicha situación se traduce en la imposibilidad de presentar reclamaciones en aquellos asuntos que la Comisión de Personal está facultada para conocer en única instancia; esto, sin perjuicio de las acciones judiciales."
CNSC,Chatbot,Comisión de personal,Fases proceso de elección de Representantes de Empleados,Un representante de los empleados puede ser reelegido para la conformación de la Comisión de Personal en el periodo siguiente?,"Los representantes de los empleados y sus suplentes son elegidos para un período de 2 años, a partir de la fecha de la comunicación de la elección y no pueden ser reelegidos para el período siguiente.
 Sin embargo, el artículo 16 de la Ley 909 de 2004 no prohibió la reelección inmediata de los representantes de los empleados ante la Comisión de Personal, razón por la cual y únicamente como excepción, se puede permitir la participación y la elección de los representantes de los empleados para el período siguiente, cuando en la entidad no existan suficientes servidores de carrera, ni en provisionalidad, que permita efectuar el relevo de los representantes, para garantizar la conformación y subsistencia de la Comisión de Personal."
CNSC,Chatbot,Comisión de personal,Fases proceso de elección de Representantes de Empleados,Cuándo existe imposibilidad material para la conformación de la Comisión de Personal?,"Existe imposibilidad material para conformar la Comisión de Personal, cuando no existen suficientes servidores de libre nombramiento y remoción o de carrera que puedan ser designados por el Nominador como representantes de la entidad, o no existan suficientes empleados de carrera o en provisionalidad que puedan postularse a las elecciones para escoger los representantes de los empleados, motivo por el cual no se podría exigir a la entidad el cumplimiento de lo previsto en el artículo 16 de la Ley 909 de 2004."
CNSC,Chatbot,Comisión de personal,Fases proceso de elección de Representantes de Empleados,Quién es el competente para resolver una reclamación cuando existe imposibilidad material para la conformación de la Comisión de Personal?,"La competente para conocer de las reclamaciones laborales por presuntas vulneraciones de derechos de carrera, al igual que las reclamaciones por incorporaciones en caso de liquidación definitiva de la entidad, cuando no existe Comisión de Personal por imposibilidad material en su conformación, es la CNSC. Se precisa que dicha imposibilidad esta dada no por la falta de interés de los servidores, sino por la falta de servidores en la planta de personal para integrar el órgano colegiado."
CNSC,Chatbot,Comisión de personal,Reglamento de funcionamiento,Quién establece y cómo se adopta el reglamento de la Comisión de Personal?,"Corresponde a las Comisiones de Personal establecer su reglamento de funcionamiento, debiendo éste entenderse como el conjunto de preceptos con sustento en los cuales dicho organismo colegiado ejercerá las funciones que legalmente le han sido encomendadas. Artículo 2 2 14 1 1 del Decreto 1083 de 2015, modificado por el artículo 3 del Decreto 498 de 2020.
 El reglamento adoptado deberá estar conforme a las disposiciones contenidas en el artículo 16 de la Ley 909 de 2004 y el Decreto Número 1083 de 2015, y ser consecuente con la naturaleza y las funciones de la Comisión de Personal.
 Si la Comisión de Personal no cuenta con reglamento interno de funcionamiento, deberá en un término prudencial adoptarlo."
CNSC,Chatbot,Comisión de personal,Reglamento de funcionamiento,Quién elige al Presidente de la Comisión de Personal?,"La Comisión de Personal deberá elegir de su seno un presidente, quien a criterio de la CNSC será el representante del organismo colegiado, sin que ello signifique que sobre éste recaiga alguna facultad discrecional de decidir los asuntos que se someten a consideración de la Comisión de Personal, o de asumir las funciones de ésta sin someterlas a la votación de todos los miembros. Éste deberá ser elegido en un término prudencial contado a partir que se conforme el organismo colegiado. Igualmente, corresponde a la Comisión de Personal determinar en su reglamento de funcionamiento, temas tales como el período, reemplazo ante falta temporal, nueva elección ante falta absoluta, entre otras."
CNSC,Chatbot,Comisión de personal,Reglamento de funcionamiento,Quién convoca las reuniones de la Comisión de Personal y con qué periodicidad?,"Se reunirá por lo menos una vez al mes y será convocada por cualquiera de sus integrantes o por el jefe de personal de la entidad u organismo o quien haga sus veces, quien será el secretario técnico de la misma y llevará en estricto orden y rigurosidad las actas de las reuniones.
 La Comisión de Personal podrá realizar reuniones virtuales con presencia simultánea o no de sus miembros."
CNSC,Chatbot,Comisión de personal,Conformación,Cuáles son las funciones de vigilancia de la Comisión de Personal?,"Las funciones de vigilancia de la Comisión de Personal son las siguientes:
 1. Velar porque la provisión de empleos y la evaluación del desempeño se realicen conforme con lo establecido en las normas y procedimientos legales y los lineamientos señalados por la CNSC.
 2. Solicitar a la CNSC, la exclusión de la lista de elegibles de las personas que hubieren sido incluidas sin reunir los requisitos exigidos o con violación de las leyes o reglamentos que regulan la carrera administrativa.
 y
 3. Velar porque los empleos se provean en el orden de prioridad establecido en las normas legales y porque las listas de elegibles sean utilizadas dentro de los principios de economía, celeridad y eficacia de la función administrativa."
CNSC,Chatbot,Comisión de personal,Conformación,Cuáles son las funciones de participación de la Comisión de Personal?,"Las funciones de participación de la Comisión de Personal son las siguientes:
 1. Participar en la elaboración de los planes anuales de formación, capacitación y estímulos y en el seguimiento al cumplimiento de los mismos.
 y
 2. Proponer la formulación de programas para el diagnóstico y medición del clima organizacional."
CNSC,Chatbot,Comisión de personal,Reclamaciones,Cuáles son las funciones de la Comisión de Personal frente a las reclamaciones laborales?,"La Comisión de Personal debe conocer en primera instancia de las reclamaciones que presenten los servidores por:
 1. Derecho preferencial de incorporación o sus efectos.
 2. Desmejoramiento de las condiciones laborales.
 y
 3. Derecho preferencial de Encargo.
 Además, debe resolver en única instancia las reclamaciones que se presenten por inconformidad con los compromisos laborales en la Evaluación de Desempeño Laboral.
 Finalmente, las Comisiones de Personal deben:
 Informar a la CNSC, todas las incidencias que se produzcan en los procesos de selección, evaluación del desempeño y de los encargos. 
 Trimestralmente, enviarán un informe detallado de sus actuaciones y del cumplimiento de sus funciones."
CNSC,Chatbot,Comisión de personal,Reclamaciones,"Cuál es el procedimiento que pueden seguir los funcionarios de Carrera Administrativa, cuando evidencian que la Comisión de Personal no cumple con sus funciones?","Ante la situación planteada, dichos funcionarios pueden acudir a la Oficina de Control Interno Disciplinario de la entidad con el fin de poner en evidencia la omisión del cumplimiento de las funciones de dicho Cuerpo Colegiado. Lo anterior sin perjuicio de las acciones que pueda iniciar la CNSC conforme a las facultades conferidas constitucional y legalmente, particularmente lo dispuesto en el parágrafo segundo del artículo 12 de la Ley 909 de 2004."
CNSC,Chatbot,Comisión de personal,Conformación,Cómo se conforma la Comisión de Personal en una entidad que cuenta con seccionales o regionales?,"Conforme lo dispuesto en el artículo 16 de la Ley 909 de 2004, las entidades deberán integrar Comisiones de Personal en cada una de sus dependencias regionales o seccionales, caso en el cual, habrá de existir una Comisión de Personal Nacional y tantas Comisiones Regionales o Seccionales como existan en la entidad."
CNSC,Chatbot,Comisión de personal,Conformación,Cuáles son las funciones de las Comisiones de Personal seccionales o regionales?,"Para conocer las funciones de las Comisiones de Personal seccionales o regionales ingrese al siguiente enlace: https://issuu.com/publicacionescnsc/docs/comisiones_de_personal-2020/25?ff , numeral 10, página 23."
CNSC,Chatbot,Comisión de personal,Reclamaciones,Qué es una reclamación laboral?,"Es un derecho en cabeza de los servidores de carrera administrativa, que puede ser activado cuando consideren que la administración vulneró alguna de sus prerrogativas como son: incorporación, desmejoramiento de las condiciones laborales y encargo, y en única instancia por inconformidad frente a los compromisos laborales."
CNSC,Chatbot,Comisión de personal,Reclamaciones,Ante quién se presenta la reclamación laboral?,Las reclamaciones laborales deberán presentarse en primera instancia ante la Comisión de Personal de la Entidad a la cual se encuentra vinculado el servidor de carrera y en segunda instancia ante la CNSC.
CNSC,Chatbot,Comisión de personal,Reclamaciones,Ante quién se presenta la reclamación por inconformidad frente a los compromisos laborales?,"Debe ser radicada única y exclusivamente ante la Comisión de Personal de la entidad, en los términos señalados en el parágrafo del artículo tercero del Acuerdo Número CNSC 20181000006176 de 10 de octubre de 2018, “Por el cual se establece el Sistema Tipo de Evaluación del Desempeño Laboral de los Empleados Públicos de Carrera Administrativa y en Período de Prueba”."
CNSC,Chatbot,Comisión de personal,Reclamaciones,Qué temas NO son competencia de la Comisión de Personal?,"No son competencia de la Comisión de Personal, las siguientes: 
 - Resolver reclamaciones que versen sobre los resultados de la verificación de requisitos para otorgamiento de encargos.
 - Resolver reclamaciones o emitir pronunciamiento alguno en temas relacionados con el Manual de Funciones.
 - Resolver reclamaciones o emitir pronunciamiento alguno en temas relacionados con el resultado o puntaje en la Evaluación del Desempeño Laboral.
 - Resolver reclamaciones o emitir pronunciamiento alguno sobre solicitudes de provisión transitoria de empleos a través de encargos y su otorgamiento, acoso laboral o traslados.
 y
 - Emitir pronunciamiento alguno en temas que por disposición legal son de competencia exclusiva y excluyente del Nominador en ejercicio de su facultad nominadora."
CNSC,Chatbot,Comisión de personal,Reclamaciones,Cuáles son los requisitos de forma para presentar una reclamación laboral?,"Los requisitos de forma para presentar una reclamación, son los siguientes:
 • Las reclamaciones se presentarán por cualquier medio (verbal, escrito, correo, etc.). En caso de ser verbal, la persona que la recibe deberá elevarla a escrito y sugerir que sea firmada.
 • El Órgano o Entidad a la que se dirige.
 • Nombres y apellidos del reclamante, indicando documento de identidad y dirección de notificación.
 • Objeto de la reclamación.
 • Razones en que se apoya.
 • Pruebas que pretende hacer valer.
 • Fecha en que sucedieron los hechos que fundamentan la reclamación.
 y
 • Suscripción de la reclamación.
 Artículo 4 del Decreto Ley 760 de 2005"
CNSC,Chatbot,Comisión de personal,Reclamaciones,Cuál es el término para presentar reclamación por incorporación?,El término para la presentación de las reclamaciones laborales en primera instancia por efectos de la incorporación es de 5 días siguientes a la comunicación de la supresión del cargo. Artículo 31 del Decreto ley 760 de 2005
CNSC,Chatbot,Comisión de personal,Reclamaciones,Qué se entiende como desmejoramiento laboral?,"El desmejoramiento laboral, se configura cuando existe una modificación o cambio desfavorable en las condiciones laborales de un servidor de carrera, ya sean de tipo económico, funcional, temporal, espacial entre otros."
CNSC,Chatbot,Comisión de personal,Reclamaciones,Ante quién puede acudir el servidor con derechos de Carrera Administrativa para reclamar el desmejoramiento de las condiciones laborales?,"El mecanismo administrativo idóneo para solicitar el restablecimiento de las condiciones laborales, es la reclamación que debe ser interpuesta en primera instancia ante la Comisión de Personal de la Entidad respectiva, cuya decisión podrá ser revisada por la CNSC mediante reclamación en segunda instancia."
CNSC,Chatbot,Comisión de personal,Reclamaciones,Cuál es el término para presentar reclamación por desmejoramiento de las condiciones laborales y encargos?,"El Decreto Ley 760 de 2005 no prevé término en este caso, por lo cual se acude a lo señalado en el Artículo 47 del citado decreto, donde se deriva que el plazo para presentarlas en oportunidad, es de 10 días hábiles contados a partir del momento de la publicidad del acto lesivo o del conocimiento del mismo, cuando no se haya dado la debida publicidad."
CNSC,Chatbot,Comisión de personal,Reclamaciones,Cómo debe proceder la Comisión de Personal cuando la reclamación no cumple con los requisitos?,"La Comisión de Personal debe verificar que acredite la totalidad de los requisitos de forma y oportunidad y en caso de que la misma no los cumpla, dará aplicación a lo señalado en el inciso primero del artículo 5 del Decreto Ley 760 de 2005, disponiendo mediante acto administrativo su archivo; determinación contra la cual sólo procede recurso de reposición, el cual debe ser interpuesto dentro de los 10 días hábiles siguientes a su notificación."
CNSC,Chatbot,Comisión de personal,Reclamaciones,Qué reclamaciones o recursos proceden frente a las decisiones adoptadas en primera instancia por la Comisión de Personal?,"Si el reclamante se encuentra inconforme con la decisión adoptada por la Comisión de Personal de la Entidad, podrá interponer reclamación en segunda instancia ante la CNSC dentro de los 10 días siguientes a que le haya sido notificada, actuación que en todo caso deberá contar con los mismos requisitos de forma, oportunidad y procedibilidad para ser tramitado por la CNSC.
 Contra las decisiones adoptadas por las Comisiones de Personal con ocasión de reclamaciones por incorporación, procede el recurso de apelación dentro de los 10 días siguientes a su notificación, en los términos del Código de Procedimiento Administrativo y de lo Contencioso Administrativo, según lo dispone el artículo 31 del Decreto Ley 760 de 2005."
CNSC,Chatbot,Comisión de personal,Reclamaciones,Cuándo procede una reclamación laboral por derecho preferencial de incorporación o por Desmejoramiento de las Condiciones Laborales por efecto de la misma?,"El artículo 31 del Decreto Ley 760 de 2005 otorga al servidor con derechos de carrera la posibilidad de promover reclamación laboral cuando considere que le ha sido vulnerado su derecho preferencial de incorporación o por el desmejoramiento de sus condiciones laborales por efectos de ésta.
 La reclamación laboral por derecho preferencial de incorporación, resulta procedente cuando: 
 1. el servidor de carrera administrativa no sea incorporado y considere que existe en la nueva planta de personal de la entidad un empleo igual o equivalente a aquel respecto del cual ejercía titularidad en carrera, y 
 2. cuando por efectos de la incorporación, se desmejoren las condiciones laborales del servidor con derechos de carrera administrativa."
CNSC,Chatbot,Comisión de personal,Reclamaciones,Cuándo procede una reclamación laboral por Desmejoramiento de las Condiciones Laborales?,"Algunos casos de desmejora que procede reclamación laboral: 
 Cuando la administración de forma oficiosa reclasifique el nivel jerárquico y/o el grado salarial del empleo en que ostenta titularidad el servidor de carrera, conllevando el cambio del nivel jerárquico del empleo (titular) a uno inferior o la disminución del salario devengado;
 Cuando la administración abuse de la figura de asignación de funciones, cuando se asigna al servidor de carrera, la totalidad de funciones de un empleo diferente al que viene desempeñando.
 Cuando la administración traslade a un servidor de carrera sin el cumplimiento de las condiciones dispuestas en el artículo 2.2.5.4.3 del Decreto 648 de 2017.
 Cuando la administración encargue a un servidor con derechos de carrera en un empleo de un nivel inferior al que desempeña o el encargo en uno de grado o nivel superior en todo caso comporte un desmejoramiento objetivo o subjetivo y 
 Cuando la administración de forma reiterada realice la reubicación del servidor de carrera en la planta de personal.
 Para ampliar la respuesta consulte el siguiente enlace: https://issuu.com/publicacionescnsc/docs/comisiones_de_personal-2020/29?ff , numeral 12 2, página 27."
CNSC,Chatbot,Comisión de personal,Reclamaciones,Cuándo procede una reclamación laboral por derecho de encargo en empleo de carrera administrativa?,"El objeto de la reclamación laboral no puede ser otro que el desconocimiento del derecho preferencial de encargo, entendiendo como acto lesivo la decisión de provisión del empleo de carrera (nombramiento provisional o encargo), o el acto de terminación del encargo, siempre que con estos se haya conculcado la prerrogativa reconocida en los artículos 24 y 25 de la Ley 909 de 2004. 
 En tal sentido, ningún acto administrativo de trámite, que profiera la administración antes de la expedición del Acto Lesivo, será susceptible de reclamación en primera instancia ante la Comisión de Personal o de impugnación ante la CNSC. Para ampliar su respuesta consulte el siguiente enlace: https://www.cnsc.gov.co/index.php/cartillas-comisiones-de-personal-cnsc , numeral 12 3, página 29."
CNSC,Chatbot,Comisión de personal,Reclamaciones,Cuándo procede reclamación laboral por derecho de encargo en empleos temporales?,"Eventos de procedencia:
 • Provisión de empleo temporal con lista de elegibles inaplicable, existiendo servidor con derechos de carrera que cumple con los requisitos para ser encargado. 
 • Provisión de empleo temporal con servidor de carrera que no cumple con los requisitos para ser encargado , existiendo otro servidor con mejor derecho. 
 • Provisión de empleo temporal con nombramiento de personal externo, existiendo servidor de carrera que cumple con los requisitos para ser encargado."
CNSC,Chatbot,Comisión de personal,Reclamaciones,Cómo proceden las reclamaciones por Inconformidad frente a los Compromisos Laborales?,"En la Comisión de Personal la competencia para resolver en única instancia, las reclamaciones laborales que promuevan los servidores de carrera o en período de prueba, inconformes con los compromisos laborales establecidos para el período de evaluación. Actuación que debe adelantarse dentro de los 2 días hábiles siguientes a la fijación y comunicación de los compromisos al evaluado.
 En consecuencia, la Comisión de Personal una vez recibida la reclamación por inconformidad de los compromisos laborales, deberá resolverla en un término de 10 días hábiles contados a partir del momento de su interposición, decisión contra la que no procede el recurso de reposición o impugnación ante la CNSC. Para ampliar su respuesta consulte el siguiente enlace: https://issuu.com/publicacionescnsc/docs/comisiones_de_personal-2020/32?ff , numeral 12 3 3, página 30."
CNSC,Chatbot,Comisión de personal,Reclamaciones,Cuáles son los efectos en que se tramitan las reclamaciones?,"Las reclamaciones laborales por presunta vulneración de los derechos de carrera que presenten los servidores titulares de un empleo público, tanto en primera instancia como en sede de impugnación ante la CNSC, se tramitarán en el efecto suspensivo . 
 Ello significa, que el acto administrativo objeto de reclamación o impugnación, no puede surtir ningún efecto jurídico mientras se encuentre pendiente de decisión el trámite de reclamación laboral en primera o en segunda instancia."
CNSC,Chatbot,Comisión de personal,Reclamaciones,"Es posible que un servidor con derechos de carrera administrativa, que esté desempeñando en comisión o en encargo un empleo de libre nombramiento y remoción o de período, pueda aspirar a ser elegido como representante de los empleados en la Comisión de Personal?","Los servidores de carrera que se encuentren desempeñando en comisión o en encargo empleos de libre nombramiento y remoción o de período, NO pueden aspirar a ser elegidos como representantes de los empleados ante la Comisión de Personal, en la planta de personal donde se encuentra vinculado con derechos de carrera, ni en la planta de personal de la entidad donde está comisionado, por cuanto la naturaleza del empleo que se desempeña en comisión o en encargo (libre nombramiento y remoción o período) no corresponde a ninguna de las categorías que señala la normatividad para ser elegido representante de los empleados en la Comisión de Personal (de carrera o provisionales)."
CNSC,Chatbot,Comisión de personal,Reclamaciones,En qué se fundamenta la Comisión de personal de la Entidad y la CNSC para la toma de decisiones de las reclamaciones?,"El artículo 7 del Decreto Ley 760 de 2005, prevé que las decisiones de la CNSC y de las Comisiones de Personal serán motivadas y se adoptarán con fundamento en los documentos aportados por el solicitante y en las pruebas que se hubieren practicado. Por lo cual y de conformidad con la remisión efectuada en el artículo 47 ibidem, tanto la Comisión de Personal como la CNSC en el trámite de reclamación laboral, deberán fundamentarse en lo dispuesto en el artículo 40 de la Ley 1437 de 2011, esto es, en las pruebas aportadas al expediente."
CNSC,Chatbot,Comisión de personal,Reclamaciones,Cuáles requisitos deben contener las decisiones que adopte la Comisión de Personal?,"Las decisiones que adopte la Comisión de Personal en sede de reclamación laboral, deberá reunir los siguientes requisitos:
 • Ser adoptada por la mayoría absoluta de sus miembros, entendida ésta por la mitad más uno de ellos. 
 • En caso de empate, repetir nuevamente la votación y, si este persiste, remitirla al Jefe de Control Interno de la Entidad o quien haga sus veces, encargado de dirimirlo.
 • Ser motivadas y fundarse en los documentos aportados por el solicitante y en las pruebas que se hubieren practicado."
CNSC,Chatbot,Comisión de personal,Reclamaciones,Cómo se adopta la decisión de la reclamación y en qué términos?,"La decisión de la reclamación se adoptará a través de acto administrativo motivado, que para el caso de la reclamación de primera instancia por incorporación deberá producirse dentro de los 8 días hábiles siguientes a su interposición, salvo que se adelante la práctica de pruebas. En los demás casos, estas deberán ser resueltas a más tardar dentro del mes siguiente a su presentación teniendo en cuenta que la Comisión de Personal deberá reunirse por lo menos una vez al mes."
CNSC,Chatbot,Comisión de personal,Reclamaciones,Cuál es el procedimiento a seguir cuando la decisión favorece al reclamante?,"Cuando en virtud de la reclamación laboral se encuentren probados los hechos referidos por el servidor de carrera y en consecuencia, la violación del derecho invocado, la autoridad de conocimiento deberá en primer lugar reconocer su vulneración y acto seguido disponer las medidas que garanticen su amparo, mismas que deberán vincular al Nominador, quien está llamado a ejecutarlas."
CNSC,Chatbot,Comisión de personal,Reclamaciones,Quién levanta las actas de reunión de la Comisión de Personal y qué se consignar en ellas?,"El Secretario Técnico de la Comisión de Personal levanta las actas de reunión, plasmando rigurosamente en ellas los debates, la votación y la decisión que adopte la Comisión de Personal en los asuntos que sean de su competencia o en los relacionados con las funciones a su cargo; documentos que en todo caso deberán estar aprobadas por la Comisión y suscritas por quien se haya determinado en el reglamento."
CNSC,Chatbot,Comisión de personal,Reclamaciones,La decisión frente a las reclamaciones en primera instancia otorga recurso?,"Sí, frente a las decisiones que se adopten en la comisión de personal, proceden los recursos de impugnación y reposición. En la parte resolutiva del acto administrativo que decide la reclamación de primera instancia, se indicarán los recursos que proceden contra la misma, el órgano o autoridad ante quien deben interponerse y los plazos para hacerlo, en aplicación de lo previsto en el inciso primero del artículo 8 del Decreto Ley 760 de 2005."
CNSC,Chatbot,Comisión de personal,Reclamaciones,Cómo procede la impugnación contra la decisión que resuelve la reclamación de primera instancia?,"Contra la decisión que resuelve la reclamación en primera instancia negando el derecho reclamado por el servidor de carrera, procederá impugnación ante la CNSC, la cual deberá ser interpuesta dentro de los 10 días hábiles siguientes a la notificación de la decisión, escrito que debe comprender los requisitos de forma y oportunidad determinados en los artículo 4 y 5 del Decreto Ley 760 de 2005, y que puede presentarse en sede de la Comisión de Personal o de manera directa ante la CNSC.
 En caso de presentarse la impugnación ante la Comisión de Personal, ésta deberá remitirla a la CNSC dentro de los 2 días siguientes a su interposición, junto con el expediente debidamente foliado."
CNSC,Chatbot,Comisión de personal,Reclamaciones,Cuál es el término para cumplir las decisiones de reclamación en primera instancia no impugnadas?,"Las decisiones en sede de reclamación de primera instancia que no hayan sido impugnadas ante la CNSC, cuando a ello hubiere lugar, y las proferidas por esta entidad, serán de obligatorio cumplimiento. Para el efecto, la administración contará con un término de 15 días hábiles contados a partir de su notificación."
